destination,rank,activity_name,category,affinity_score
"Denver, Colorado, United States of America",5,Make Your Own Candle at a Local Brewery in Denver,__unk__,0.9889
"Denver, Colorado, United States of America",6,Stand Up Paddleboard Rentals,__unk__,0.9889
"Denver, Colorado, United States of America",7,Full day 6 Passenger Luxury UTV Ride on Remote Mountain Trail,__unk__,0.9886
"Denver, Colorado, United States of America",8,4+ Hour Party Pub Crawl - Downtown Denver's Ballpark District,__unk__,0.9881
"Denver, Colorado, United States of America",9,105-Mile Colorado Canyon Supercar Driving Experience,__unk__,0.9881
"Denver, Colorado, United States of America",10,Snowshoe Through History Tour from Denver,__unk__,0.988
"Denver, Colorado, United States of America",11,Half-Day Rafting From Denver,__unk__,0.988
"Denver, Colorado, United States of America",12,Colorado Rockies Baseball Game Ticket at Coors Field,__unk__,0.9879
"Denver, Colorado, United States of America",13,Colorado Avalanche Ice Hockey Game Ticket at Ball Arena,__unk__,0.9879
"Denver, Colorado, United States of America",14,Denver Broncos Football Game Ticket at Empower Field at Mile High,__unk__,0.9879
"Denver, Colorado, United States of America",15,Custom Snowshoe Adventure in Rocky Mountain National Park,__unk__,0.9875
"Denver, Colorado, United States of America",16,Play with Paint Wildlife Shadow Box Art Class in Estes Park,__unk__,0.9873
"Denver, Colorado, United States of America",17,Rocky Mountain National Park Tour - Hidden Valley Sledding Tour,__unk__,0.9872
"Denver, Colorado, United States of America",18,Create Your Own Colorado Wildlife Collage in Estes Park,__unk__,0.987
"Denver, Colorado, United States of America",19,Mosaic Picture Frame Art Kit in Estes Park,__unk__,0.987
"Denver, Colorado, United States of America",20,Estes Park Family e-Bike Tour,__unk__,0.9869
"Ürgüp, Nevşehir, Türkiye",1,Cappadocia Sunset ATV Tour,Tour And Sight Seeing,0.9755
"Ürgüp, Nevşehir, Türkiye",2,Whirling Dervishes in Historical Cave in Cappadocia,Tour And Sight Seeing,0.9755
"Ürgüp, Nevşehir, Türkiye",3,Cappadocia Local Carpet Weaving Tour,Tour And Sight Seeing,0.9755
"Ürgüp, Nevşehir, Türkiye",4,Cappadocia: Private Pottery Workshop Experience and Guiding,Tour And Sight Seeing,0.9754
"Ürgüp, Nevşehir, Türkiye",5,Goreme Open-Air Museum Virtual Live Guided Tour,Tour And Sight Seeing,0.9754
"Ürgüp, Nevşehir, Türkiye",6,Cappadocia Sunset ATV Tour,Tour And Sight Seeing,0.9753
"Ürgüp, Nevşehir, Türkiye",7,Cappadocia Dervishes Ceremony with Transfers,Tour And Sight Seeing,0.9752
"Ürgüp, Nevşehir, Türkiye",8,Cappadocia - Horseback Riding in Winter Wonderland,Tour And Sight Seeing,0.9751
"Ürgüp, Nevşehir, Türkiye",9,Cappadocia Twizzy Electric Car Ride,Tour And Sight Seeing,0.9751
"Ürgüp, Nevşehir, Türkiye",10,Cappadocia Sunset Walking Tour Fairy Chimneys and Scenic Views,Tour And Sight Seeing,0.975
"Ürgüp, Nevşehir, Türkiye",11,Cappadocia Horse Back Riding Tour Daily/Sunset,Tour And Sight Seeing,0.9749
"Ürgüp, Nevşehir, Türkiye",12,Cappadocia Sunrise Hot Air Balloon Watching Tour w/Transfer,Tour And Sight Seeing,0.9749
"Ürgüp, Nevşehir, Türkiye",13,Cappadocia Shared Transfer From/To Nevsehir and Kayseri Airport,__unk__,0.9749
"Ürgüp, Nevşehir, Türkiye",14,Cappadocia Pottery Workshop Class,__unk__,0.9749
"Ürgüp, Nevşehir, Türkiye",15,Carpet and Pottery Factory Demonstration,Tour And Sight Seeing,0.9749
"Ürgüp, Nevşehir, Türkiye",16,Cappadocia Sunrise Hot Air Balloon Ride Over Fairy Chimneys,Tour And Sight Seeing,0.9748
"Ürgüp, Nevşehir, Türkiye",17,Cappadocia: Per Person Amazing Jeep Safari Experience,Tour And Sight Seeing,0.9748
"Ürgüp, Nevşehir, Türkiye",18,Cappadocia: 2 Hour Electric Bike Tour,Tour And Sight Seeing,0.9748
"Ürgüp, Nevşehir, Türkiye",19,Cappadocia Pottery Workshop Class,__unk__,0.9748
"Ürgüp, Nevşehir, Türkiye",20,Rose Valley Sunset Hiking in Cappadocia,__unk__,0.9748
"Sarajevo, Federation of Bosnia and Herzegovina, Bosnia and Herzegovina",1,Bike Riders Jaisalmer - Bike Rent In Jaisalmer,Outdoor Activities,0.9461
"Sarajevo, Federation of Bosnia and Herzegovina, Bosnia and Herzegovina",2,Explore Jaipur on a Motorbike - A Unique Experience,Outdoor Activities,0.9379
"Sarajevo, Federation of Bosnia and Herzegovina, Bosnia and Herzegovina",3,Dubai Trio: Dubai City Tour - Desert Safari - Dhow Cruise Creek Standard Package,Transport,0.936
"Sarajevo, Federation of Bosnia and Herzegovina, Bosnia and Herzegovina",4,Sunrise Trek in Galta Ji Temple,Outdoor Activities,0.9346
"Sarajevo, Federation of Bosnia and Herzegovina, Bosnia and Herzegovina",5,Bishnoi Village Safari,Outdoor Activities,0.9333
"Sarajevo, Federation of Bosnia and Herzegovina, Bosnia and Herzegovina",6,Jodhpur sightseeing and Osian camel safari Private Tour,Outdoor Activities,0.933
"Sarajevo, Federation of Bosnia and Herzegovina, Bosnia and Herzegovina",7,"Audio Guided Walk/Tour of Banaras Gullys & Ghats, Varanasi on HopOn India App",Outdoor Activities,0.9323
"Sarajevo, Federation of Bosnia and Herzegovina, Bosnia and Herzegovina",8,Marhaba Silver: Meet & Greet at Terminal 1 and 3,Transport,0.932
"Sarajevo, Federation of Bosnia and Herzegovina, Bosnia and Herzegovina",9,Marhaba Lounge Facility at Terminal 1 and 3,Transport,0.932
"Sarajevo, Federation of Bosnia and Herzegovina, Bosnia and Herzegovina",10,Plaza Premium Lounge (International Departures),Transport,0.9317
"Sarajevo, Federation of Bosnia and Herzegovina, Bosnia and Herzegovina",11,Marhaba Bronze: Meet and Greet at Terminal 1 and 3,Transport,0.9312
"Sarajevo, Federation of Bosnia and Herzegovina, Bosnia and Herzegovina",12,"Sarnath Audio Tour on HopOn India App – Land of Buddha's First Sermon, Varanasi",Outdoor Activities,0.9309
"Sarajevo, Federation of Bosnia and Herzegovina, Bosnia and Herzegovina",13,Mini Van Bus Rental Dubai 6 Seater Tourist Car,Transport,0.9305
"Sarajevo, Federation of Bosnia and Herzegovina, Bosnia and Herzegovina",14,Marhaba Gold: Meet & Greet service at Dubai Airport Terminals 1 and 3,Transport,0.9305
"Sarajevo, Federation of Bosnia and Herzegovina, Bosnia and Herzegovina",15,Full-Day Private Tour in Varanasi,Outdoor Activities,0.9301
"Sarajevo, Federation of Bosnia and Herzegovina, Bosnia and Herzegovina",16,Marhaba Family Meet & Greet at Terminal 1 and 3,Transport,0.93
"Sarajevo, Federation of Bosnia and Herzegovina, Bosnia and Herzegovina",17,Jaipur - Sambhar Lake Motorcycle adventure,Outdoor Activities,0.9291
"Sarajevo, Federation of Bosnia and Herzegovina, Bosnia and Herzegovina",18,"Single Walking Tour. Local culture, religion, traditions and more. Daily Tour",Outdoor Activities,0.9288
"Sarajevo, Federation of Bosnia and Herzegovina, Bosnia and Herzegovina",19,Walking tours - for an authentic Varanasi experience,Outdoor Activities,0.9285
"Sarajevo, Federation of Bosnia and Herzegovina, Bosnia and Herzegovina",20,Walk To blue city heritage tour with guide,Outdoor Activities,0.9284
"Rotorua, Bay of Plenty Region, New Zealand",1,Hyderabad : Private 2 Days Agra Taj mahal & Delhi Tours,Shopping,0.889
"Rotorua, Bay of Plenty Region, New Zealand",2,"Exclusive Mumbai Suburbs Shopping for Fashion, jewelry and More",Shopping,0.8866
"Rotorua, Bay of Plenty Region, New Zealand",3,Magical Markets Tour in Mumbai with a local,Shopping,0.8845
"Rotorua, Bay of Plenty Region, New Zealand",4,Sunset Yoga Hike in Australia,Indoor Activities,0.8837
"Rotorua, Bay of Plenty Region, New Zealand",5,Litchfield National Park Tour,Family Friendly,0.8835
"Rotorua, Bay of Plenty Region, New Zealand",6,Crocosaurus Cove General Admission Tickets,Family Friendly,0.8833
"Rotorua, Bay of Plenty Region, New Zealand",7,Croc And History Explorer Package - Full-Day Tour,Family Friendly,0.8829
"Rotorua, Bay of Plenty Region, New Zealand",8,Transfer from Mumbai Airport to Hotel,__unk__,0.882
"Rotorua, Bay of Plenty Region, New Zealand",9,Blue Mountains with Scenic World Unlimited Rides Pass and Featherdale Wildlife Park – Full-Day Tour,Family Friendly,0.8815
"Rotorua, Bay of Plenty Region, New Zealand",10,Airport Transfer: Mumbai Airport BOM to Mumbai by Business Car,__unk__,0.8815
"Rotorua, Bay of Plenty Region, New Zealand",11,Mumbai Airport Transfer in Private Vehicle,__unk__,0.8815
"Rotorua, Bay of Plenty Region, New Zealand",12,Blue Mountains National Park and Featherdale Wildlife Park – Full-Day Tour,Family Friendly,0.8812
"Rotorua, Bay of Plenty Region, New Zealand",13,Sunset and Wildlife in the Blue Mountains without the crowds - Full-Day Tour,Family Friendly,0.8811
"Rotorua, Bay of Plenty Region, New Zealand",14,Wareerak Jungle Spa and Hot Springs Experience in Krabi,Beauty Wellness,0.8809
"Rotorua, Bay of Plenty Region, New Zealand",15,Taronga Zoo Sydney General Admission Tickets,Family Friendly,0.8805
"Rotorua, Bay of Plenty Region, New Zealand",16,La Bohème at the Sydney Opera House,Family Friendly,0.8805
"Rotorua, Bay of Plenty Region, New Zealand",17,RENT at the Sydney Opera House,Family Friendly,0.8804
"Rotorua, Bay of Plenty Region, New Zealand",18,Freddie De Tommaso in Concert at the Sydney Opera House,Family Friendly,0.8804
"Rotorua, Bay of Plenty Region, New Zealand",19,Arugam Bay to Ella Shuttle & Upper Diyaluma Waterfall Hike,Beauty Wellness,0.8802
"Rotorua, Bay of Plenty Region, New Zealand",20,"Krabi Reset & Relax: Onsen, Hydro, Sound Healing & more",Beauty Wellness,0.8799
"Austin, Texas, United States of America",1,Austin Scavenger Hunt and Highlights Self Guided Tour,__unk__,0.9926
"Austin, Texas, United States of America",2,Fun City Scavenger Hunt in Austin by 3Quest Challenge,__unk__,0.9925
"Austin, Texas, United States of America",3,Explore Austin with a Unique Scavenger Hunt by Crazy Dash,__unk__,0.9925
"Austin, Texas, United States of America",4,A Spectacular Bar Hunt: Raging on Rainey,__unk__,0.9923
"Austin, Texas, United States of America",5,Amazing Scavenger Hunt in Austin South Congress Sleuths,__unk__,0.9921
"Austin, Texas, United States of America",6,Awesome Scavenger Hunt : Private Tour in Downtown Austin,__unk__,0.9921
"Austin, Texas, United States of America",7,Scavenger Hunt Adventure in Austin by Wacky Walks,__unk__,0.992
"Austin, Texas, United States of America",8,Scavenger Hunt Adventure in Austin by Operation City Quest,__unk__,0.992
"Austin, Texas, United States of America",9,Haunted Austin Quest Experience,__unk__,0.992
"Austin, Texas, United States of America",10,Wacky Wimberley Scavenger Hunt,__unk__,0.992
"Austin, Texas, United States of America",11,Romantic Austin Exploration Game and Tour,__unk__,0.9918
"Austin, Texas, United States of America",12,Taylor Tirade Scavenger Hunt,__unk__,0.9916
"Austin, Texas, United States of America",13,Holiday Scavenger Hunt in Austin,__unk__,0.9915
"Austin, Texas, United States of America",14,Fun City Scavenger Hunt in Round Rock by Zombie Scavengers,__unk__,0.9915
"Austin, Texas, United States of America",15,Austin: The Pink Panther and the Case of the Missing Diamond,__unk__,0.9915
"Austin, Texas, United States of America",16,Private Sightseeing Cart Tour of Houston,Tour And Sight Seeing,0.9912
"Austin, Texas, United States of America",17,NASA Space Center Houston Skip-the-line Private Guided Tour,Tour And Sight Seeing,0.9911
"Austin, Texas, United States of America",18,Enchanting Christmas Private Tour in Magical Houston,Tour And Sight Seeing,0.9911
"Austin, Texas, United States of America",19,Houston Museum of Natural Science Private Tour with Tickets,Tour And Sight Seeing,0.9911
"Austin, Texas, United States of America",20,Skip The Line Houston Zoo Admission Ticket,__unk__,0.991
"Takayama, Gifu Prefecture, Japan",1,Tokyo Quick AR Sports HADO Experience at Odaiba,__unk__,0.9451
"Takayama, Gifu Prefecture, Japan",2,Experience Japan’s Beloved Morning Exercise – Radio Taiso”!,__unk__,0.945
"Takayama, Gifu Prefecture, Japan",3,Japanese Kanji Henna Tattoo Experience,__unk__,0.9448
"Takayama, Gifu Prefecture, Japan",4,AR Activity 15 minute Experience in Tokyo Solamachi,__unk__,0.9447
"Takayama, Gifu Prefecture, Japan",5,You can only experience here in Japan! ! A shop where you can return to authentic authenticity!,__unk__,0.9446
"Takayama, Gifu Prefecture, Japan",6,Japan Unlimited WiFi Router - Narita Airport Pickup,__unk__,0.9446
"Takayama, Gifu Prefecture, Japan",7,Unlimited WiFi Router - Haneda Airport (Tokyo) Pickup,__unk__,0.9446
"Takayama, Gifu Prefecture, Japan",8,"Japan Unlimited Data SIM Card (8, 16, & 31 Days)",__unk__,0.9444
"Takayama, Gifu Prefecture, Japan",9,Tokyo Timber Coaster Crafting Workshop in Ginza,__unk__,0.9443
"Takayama, Gifu Prefecture, Japan",10,"Refreshing in Asakusa! Tile-breaking / kawara smash in Asakusa, Tokyo",__unk__,0.9443
"Takayama, Gifu Prefecture, Japan",11,Sagano Romantic Train Ticket,__unk__,0.9443
"Takayama, Gifu Prefecture, Japan",12,Unlimited WiFi Router - Kansai Airport Terminal 1 pickup,__unk__,0.9443
"Takayama, Gifu Prefecture, Japan",13,HADO 30-Minute AR Battle Experience in Tokyo Skytree,__unk__,0.9442
"Takayama, Gifu Prefecture, Japan",14,"Unlimited 5G SIM card for Japan, Narita Airport",__unk__,0.9442
"Takayama, Gifu Prefecture, Japan",15,Explore The Asakusa's History and Culture by Rickshaw,__unk__,0.9442
"Takayama, Gifu Prefecture, Japan",16,Knife Sharpening Experience in Tokyo,__unk__,0.9441
"Takayama, Gifu Prefecture, Japan",17,The Koto Live Performance and The Story Behind the Strings,__unk__,0.9441
"Takayama, Gifu Prefecture, Japan",18,Food Replica Art,__unk__,0.944
"Takayama, Gifu Prefecture, Japan",19,Experience Extracting Pearls From Akoya Oysters　osaka,__unk__,0.944
"Takayama, Gifu Prefecture, Japan",20,Shuriken Experience in Takayama,__unk__,0.9439
"Hue, Hue Municipality, Vietnam",1,Canyoning Tour from Sapa Vietnam,Outdoor Activities,0.9756
"Hue, Hue Municipality, Vietnam",2,Discover canyoning,Outdoor Activities,0.9756
"Hue, Hue Municipality, Vietnam",3,Love Waterfall Canyoning,Outdoor Activities,0.9755
"Hue, Hue Municipality, Vietnam",4,Motorcycle Tour from Hanoi to Saigon via Quy Nhon - 12 days,Outdoor Activities,0.9755
"Hue, Hue Municipality, Vietnam",5,Motorbike Tours vietnam Off-road Ha Giang Dong Van Geopark 3D2N,Outdoor Activities,0.9754
"Hue, Hue Municipality, Vietnam",6,Wild canyoning,Outdoor Activities,0.9754
"Hue, Hue Municipality, Vietnam",7,Full Day Sapa Jeep Open Air Jeep Off The Beaten Track,Outdoor Activities,0.975
"Hue, Hue Municipality, Vietnam",8,Sapa Motorbike Tour - 1 Day - From Heaven Gate To Muong Hoa Valley,Outdoor Activities,0.9749
"Hue, Hue Municipality, Vietnam",9,Motorbike Tour In Sapa,Outdoor Activities,0.9749
"Hue, Hue Municipality, Vietnam",10,Chiangmai Best Golf Challenge 5 Days 4 Nights all inclusive,Outdoor Activities,0.9747
"Hue, Hue Municipality, Vietnam",11,Sapa Full Day Motorbike Tour,Outdoor Activities,0.9746
"Hue, Hue Municipality, Vietnam",12,Private Full Day Tour at Silver and Love Waterfalls in Sapa,Outdoor Activities,0.9745
"Hue, Hue Municipality, Vietnam",13,"A Glimpse Of Sapa Jeep Tour Off the Beaten Path 4,5 Hours",Outdoor Activities,0.9744
"Hue, Hue Municipality, Vietnam",14,Full-Day Motor Bike Tour in Sapa with Rice Fields & Valleys Visit,Outdoor Activities,0.9742
"Hue, Hue Municipality, Vietnam",15,Hanoi city & food - scooter tour - four hours,Outdoor Activities,0.974
"Hue, Hue Municipality, Vietnam",16,Chiang Dao Cave Trekking Small Group Tour – Full Day,Outdoor Activities,0.974
"Hue, Hue Municipality, Vietnam",17,Lamphun and Lampang City Temples Small Group Tour – Full Day (from Chiang Mai),Outdoor Activities,0.974
"Hue, Hue Municipality, Vietnam",18,"Sapa Motorbike Experience: Local Life, Rice Fields & Waterfalls",Outdoor Activities,0.9739
"Hue, Hue Municipality, Vietnam",19,Ha Giang Army Open Air Jeep Tour 3 Day Get Off the Beaten track,Outdoor Activities,0.9738
"Hue, Hue Municipality, Vietnam",20,Sapa Motorbike Tour to Waterfall and Pusamcap Cave – Full Day,Outdoor Activities,0.9737
"Sigiriya, Central Province, Sri Lanka",1,Segway Night Tour of Bergen,After Dark,0.9192
"Sigiriya, Central Province, Sri Lanka",2,Winter Forest Walk and Campfire by Torchlight in Oslo,After Dark,0.9181
"Sigiriya, Central Province, Sri Lanka",3,Private Mystery Night Walk with Headlamps,After Dark,0.918
"Sigiriya, Central Province, Sri Lanka",4,London Luggage Storage close to Oxford Circus,Cruises & Sailing,0.9178
"Sigiriya, Central Province, Sri Lanka",5,Uber Boat by Thames Clippers – Tickets,Cruises & Sailing,0.9176
"Sigiriya, Central Province, Sri Lanka",6,London Luggage Storage Close to Gatwick Airport,Cruises & Sailing,0.9171
"Sigiriya, Central Province, Sri Lanka",7,Düsseldorf Panorama Cruise,Cruises & Sailing,0.9169
"Sigiriya, Central Province, Sri Lanka",8,Nieuwe Maas Pancake Cruise - Ticket,Cruises & Sailing,0.9168
"Sigiriya, Central Province, Sri Lanka",9,Rhine River Panoramic Cruise,Cruises & Sailing,0.9167
"Sigiriya, Central Province, Sri Lanka",10,Bateaux Parisiens - Seine River Sightseeing Cruise with Audioguide,Cruises & Sailing,0.9164
"Sigiriya, Central Province, Sri Lanka",11,"Paris City Tour, Seine Cruise and Eiffel Tower Reserved Access Entrance",Cruises & Sailing,0.9163
"Sigiriya, Central Province, Sri Lanka",12,Bateaux Mouches - Sightseeing Cruises Across the Capital,Cruises & Sailing,0.9163
"Sigiriya, Central Province, Sri Lanka",13,Vedettes de Paris - Seine Sightseeing Cruise,Cruises & Sailing,0.9159
"Sigiriya, Central Province, Sri Lanka",14,City Cruises Sightseeing Ticket and Optional Pass,Cruises & Sailing,0.9156
"Sigiriya, Central Province, Sri Lanka",15,Mons Klint Dark Sky Experience Tour from Copenhagen,After Dark,0.9156
"Sigiriya, Central Province, Sri Lanka",16,Illuminated River Official Boat Tour,Cruises & Sailing,0.9156
"Sigiriya, Central Province, Sri Lanka",17,London Eye River Cruise,Cruises & Sailing,0.9155
"Sigiriya, Central Province, Sri Lanka",18,City Canal Cruise,Cruises & Sailing,0.9154
"Sigiriya, Central Province, Sri Lanka",19,Vedettes de Paris - Seine River Cruise with Champagne or Snack,Cruises & Sailing,0.9154
"Sigiriya, Central Province, Sri Lanka",20,Batobus: River Boat Shuttle Bus,Cruises & Sailing,0.9152
"Angra dos Reis, Rio de Janeiro State, Brazil",1,Ticket to Legacy Rhythm and Fire Show in Ghana,Family Friendly,0.923
